"KeyID" "Latitude" "Longitude" "Elevation" "Rep" "Year" "Month" "Day" "Tmin" "Tair" "Tmax" "Prcp" "Tdew" "RelH" "SRad" "DataType" "sites"
"1171" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 3 16 -9.3 -0.5 8.4 0 -7 61.5 210.3 "Real_Data" "LSJ"
"1172" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 3 17 -9.5 -0.1 9.2 0 -5.6 61.7 213 "Real_Data" "LSJ"
"1173" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 3 18 -4.1 -1.2 1.6 0.6 -4.5 69.7 96.4 "Real_Data" "LSJ"
"1174" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 3 19 -10 -4.9 0.2 2.3 -5.1 86.2 137.9 "Real_Data" "LSJ"
"1175" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 3 20 -12.7 -7.3 -1.9 0 -9 74.6 181.5 "Real_Data" "LSJ"
"1176" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 3 21 -21 -10.6 -0.2 0 -15.8 63 229.8 "Real_Data" "LSJ"
"1177" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 3 22 -13.7 -5.9 1.9 0 -12.4 57 213.9 "Real_Data" "LSJ"
"1178" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 3 23 -12.5 -6.1 0.4 12.1 -11.3 65.3 157.7 "Real_Data" "LSJ"
"1179" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 3 24 -8.5 -3.7 1.1 2.9 -5.3 84.3 135.4 "Real_Data" "LSJ"
"1180" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 3 25 -17.2 -6.3 4.6 0.5 -11.2 69.1 188.2 "Real_Data" "LSJ"
"1181" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 3 26 -24.6 -18.5 -12.5 0 -24.4 55.4 196.6 "Real_Data" "LSJ"
"1182" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 3 27 -30.4 -18.4 -6.3 3.6 -23.3 56.3 196.2 "Real_Data" "LSJ"
"1183" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 3 28 -11.5 -4.3 3 3 -7.6 71.8 165.9 "Real_Data" "LSJ"
"1184" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 3 29 -4.1 -0.4 3.3 1.5 -1.1 88.4 110.5 "Real_Data" "LSJ"
"1185" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 3 30 -9.2 -2.3 4.6 0 -6.1 69.6 205.8 "Real_Data" "LSJ"
"1186" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 3 31 -3.4 2.9 9.1 0.1 -0.7 76.8 153.5 "Real_Data" "LSJ"
"1187" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 4 1 -1.7 5.7 13.1 0 1 76.9 212.8 "Real_Data" "LSJ"
"1188" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 4 2 -1.7 8.2 18.2 0 1.8 70.4 241.5 "Real_Data" "LSJ"
"1189" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 4 3 1.9 12.6 23.2 0 3.6 66.2 245.9 "Real_Data" "LSJ"
"1190" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 4 4 0.2 7.1 14.1 1.5 0.1 56.8 166 "Real_Data" "LSJ"
"1191" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 4 5 0 4.6 9.1 12.6 1.5 86.8 130.9 "Real_Data" "LSJ"
"1192" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 4 6 0.4 6.9 13.5 0 2.8 77 208.5 "Real_Data" "LSJ"
"1193" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 4 7 -1.4 3.7 8.9 0.2 0.3 77.3 143.5 "Real_Data" "LSJ"
"1194" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 4 8 -3.7 1 5.6 12.6 -5.6 63.2 138.6 "Real_Data" "LSJ"
"1195" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 4 9 0.3 3.4 6.4 7 1.6 89.5 104.3 "Real_Data" "LSJ"
"1196" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 4 10 -0.3 0.9 2.1 0.1 -2.8 74.6 66.4 "Real_Data" "LSJ"
"1197" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 4 11 -1.2 1.7 4.5 0 -4.5 64.8 132.9 "Real_Data" "LSJ"
"1198" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 4 12 -4.8 0.3 5.4 0 -4.7 66.4 205.5 "Real_Data" "LSJ"
"1199" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 4 13 -7.8 0.2 8.2 0 -7.4 56.5 265.7 "Real_Data" "LSJ"
"1200" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 4 14 -3.9 2.8 9.5 0 -6.4 53.4 248.7 "Real_Data" "LSJ"
"1201" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 4 15 -7.1 0.7 8.4 0 -7.4 53.8 268.8 "Real_Data" "LSJ"
"1202" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 4 16 -1.4 3.5 8.3 0.1 -5.5 53.2 166.9 "Real_Data" "LSJ"
"1203" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 4 17 -1 4.6 10.1 0.9 -5.3 52 180.6 "Real_Data" "LSJ"
"1204" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 4 18 -0.6 3.7 8 1.6 -0.4 71.2 153.6 "Real_Data" "LSJ"
"1205" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 4 19 0.8 7.2 13.7 1.5 2.9 73.1 193.3 "Real_Data" "LSJ"
"1206" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 4 20 -2.2 4.8 11.8 0 -3.5 56.9 268.1 "Real_Data" "LSJ"
"1207" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 4 21 -4.7 2.3 9.4 0 -5.3 57.1 272 "Real_Data" "LSJ"
"1208" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 4 22 -2.1 4.2 10.6 0 -3.6 58.1 260.2 "Real_Data" "LSJ"
"1209" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 4 23 -2.8 5 12.9 0.1 -1.3 63.9 220 "Real_Data" "LSJ"
"1210" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 4 24 -4 4.7 13.5 1.3 -0.8 69.8 229.9 "Real_Data" "LSJ"
"1211" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 4 25 -1.6 6.5 14.7 0 -0.6 64 291.1 "Real_Data" "LSJ"
"1212" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 4 26 -3.9 2.3 8.6 0 -8.6 43 269.6 "Real_Data" "LSJ"
"1213" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 4 27 -6.1 1.6 9.3 0 -8.4 45.1 298.1 "Real_Data" "LSJ"
"1214" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 4 28 -3.4 3.8 11 0 -5.8 51.4 287.8 "Real_Data" "LSJ"
"1215" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 4 29 -2.4 3.1 8.6 0 -2.7 61.2 250.7 "Real_Data" "LSJ"
"1216" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 4 30 1.1 8.3 15.4 0 -1.5 50.4 287.8 "Real_Data" "LSJ"
"1217" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 5 1 -1.2 8.5 18.2 0.3 -2.8 44.2 247.4 "Real_Data" "LSJ"
"1218" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 5 2 9.1 14.5 20 11.2 10.8 79.7 185.5 "Real_Data" "LSJ"
"1219" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 5 3 7.6 10.3 13.1 6.9 10.8 93.3 120.4 "Real_Data" "LSJ"
"1220" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 5 4 4.8 11.2 17.5 2.7 7.3 78.4 211.6 "Real_Data" "LSJ"
"1221" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 5 5 5.1 11 16.9 4.5 6.3 75.6 205.3 "Real_Data" "LSJ"
"1222" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 5 6 3.7 10.1 16.5 6.1 6.6 78.4 214.7 "Real_Data" "LSJ"
"1223" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 5 7 -0.1 3 6.1 0 -2.2 69.3 178.4 "Real_Data" "LSJ"
"1224" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 5 8 -0.8 3.4 7.6 15 -0.8 74.1 173.5 "Real_Data" "LSJ"
"1225" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 5 9 -0.5 1.7 3.8 3.1 0.1 84.9 107.5 "Real_Data" "LSJ"
"1226" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 5 10 -3.3 1.3 5.9 0 -5.4 64.1 242.4 "Real_Data" "LSJ"
"1227" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 5 11 -5.2 2.1 9.3 0 -3.9 60.8 309.9 "Real_Data" "LSJ"
"1228" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 5 12 -3 4.1 11.1 0 -5.2 51.7 307.1 "Real_Data" "LSJ"
"1229" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 5 13 -3.4 6 15.4 0.2 -3.6 51.1 260.4 "Real_Data" "LSJ"
"1230" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 5 14 -2.7 5.7 14.2 0 -2.7 53.6 329 "Real_Data" "LSJ"
"1231" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 5 15 2.3 8.5 14.7 0 0.2 53.9 287.3 "Real_Data" "LSJ"
"1232" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 5 16 -1.2 9.1 19.4 0.2 -4.6 40.2 267.5 "Real_Data" "LSJ"
"1233" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 5 17 0 10.8 21.6 0 -0.1 39.8 347.9 "Real_Data" "LSJ"
"1234" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 5 18 4.3 14.2 24 0 3.2 49.5 335.3 "Real_Data" "LSJ"
"1235" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 5 19 2.3 14.1 25.9 0 3.4 49.3 347.7 "Real_Data" "LSJ"
"1236" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 5 20 4.1 10.8 17.4 0 2.6 50.2 283.4 "Real_Data" "LSJ"
"1237" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 5 21 -1.9 7.5 16.8 0.2 -3.1 48.3 257.4 "Real_Data" "LSJ"
"1238" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 5 22 4.3 15.3 26.3 0.2 4.7 41 261.7 "Real_Data" "LSJ"
"1239" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 5 23 11.1 19.9 28.8 0.2 10.7 50.8 236.5 "Real_Data" "LSJ"
"1240" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 5 24 15.9 23.3 30.6 1.4 14.7 56.8 211.2 "Real_Data" "LSJ"
"1241" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 5 25 16.6 22.9 29.1 6.7 18.4 79.3 186.9 "Real_Data" "LSJ"
"1242" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 5 26 12 18.3 24.7 0.1 10.2 58.6 201.9 "Real_Data" "LSJ"
"1243" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 5 27 7 14.3 21.7 0 5.1 53.7 295.7 "Real_Data" "LSJ"
"1244" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 5 28 5.2 13.7 22.2 0 7.2 59.9 297.2 "Real_Data" "LSJ"
"1245" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 5 29 7.6 13.7 19.7 0 7.1 60.8 244.4 "Real_Data" "LSJ"
"1246" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 5 30 2.5 8.8 15.2 0.1 1.8 58.5 195.6 "Real_Data" "LSJ"
"1247" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 5 31 1 8.1 15.3 2.5 3.1 63.1 211.8 "Real_Data" "LSJ"
"1248" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 6 1 7.4 13.6 19.7 0.7 9.9 84.9 185.4 "Real_Data" "LSJ"
"1249" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 6 2 5.7 12.1 18.5 2.2 10.6 83 188.7 "Real_Data" "LSJ"
"1250" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 6 3 2.9 11 19.2 0 6 67.9 296.9 "Real_Data" "LSJ"
"1251" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 6 4 3.9 13 22.1 0 5.5 57.5 311.1 "Real_Data" "LSJ"
"1252" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 6 5 7.3 10.4 13.6 4.5 4.5 69.2 109.8 "Real_Data" "LSJ"
"1253" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 6 6 5.9 10.6 15.4 0 7.2 75.6 204.3 "Real_Data" "LSJ"
"1254" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 6 7 6.6 11.1 15.7 4.8 7.4 80.9 147.4 "Real_Data" "LSJ"
"1255" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 6 8 5.7 11.2 16.7 0.6 6.2 72.6 172.2 "Real_Data" "LSJ"
"1256" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 6 9 2.5 11.2 19.8 0 4.3 60.4 304.8 "Real_Data" "LSJ"
"1257" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 6 10 5.3 14.6 23.8 0 4.8 55.4 313.2 "Real_Data" "LSJ"
"1258" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 6 11 4.7 13.8 22.9 1.6 8.8 70.8 227.9 "Real_Data" "LSJ"
"1259" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 6 12 6.5 14.5 22.4 0 6.6 62.9 289 "Real_Data" "LSJ"
"1260" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 6 13 3.9 13.2 22.6 0 4 54.5 316.5 "Real_Data" "LSJ"
"1261" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 6 14 5.5 13.3 21.1 0 1.6 47.2 292.1 "Real_Data" "LSJ"
"1262" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 6 15 1.3 11 20.7 0 -0.2 44.3 327.2 "Real_Data" "LSJ"
"1263" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 6 16 3.4 14 24.7 0.1 5.3 52.6 247.8 "Real_Data" "LSJ"
"1264" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 6 17 12 19.7 27.5 0.1 10.3 55.8 209.3 "Real_Data" "LSJ"
"1265" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 6 18 14.7 20.9 27.2 0.4 11.2 52.5 184.9 "Real_Data" "LSJ"
"1266" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 6 19 16.5 22.4 28.3 31.9 14.8 69.3 171.4 "Real_Data" "LSJ"
"1267" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 6 20 11.8 17 22.1 2.6 13.5 80.6 158.7 "Real_Data" "LSJ"
"1268" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 6 21 6.5 15 23.5 0 6.1 54.5 309.5 "Real_Data" "LSJ"
"1269" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 6 22 5.7 15.3 24.8 0 8.9 58.1 317.9 "Real_Data" "LSJ"
"1270" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 6 23 13.4 18.8 24.1 3.7 13.2 69.2 166 "Real_Data" "LSJ"
"1271" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 6 24 12.9 17.2 21.4 0.5 12.4 71.5 139.8 "Real_Data" "LSJ"
"1272" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 6 25 7 12.9 18.8 0.5 4.4 55.7 190.4 "Real_Data" "LSJ"
"1273" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 6 26 5.7 11.7 17.7 0 4.2 58.1 258.6 "Real_Data" "LSJ"
"1274" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 6 27 3.1 8.9 14.8 3.5 4.8 70.1 191.5 "Real_Data" "LSJ"
"1275" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 6 28 9.2 11.4 13.6 6.8 8.6 85.1 82.5 "Real_Data" "LSJ"
"1276" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 6 29 7.3 12 16.8 2.8 10.1 86.7 160.6 "Real_Data" "LSJ"
"1277" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 6 30 4.8 9.6 14.4 3.1 7.4 85.3 166.9 "Real_Data" "LSJ"
"1278" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 7 1 5.2 10.7 16.3 1.9 8.4 79.9 184.9 "Real_Data" "LSJ"
"1279" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 7 2 4.4 14 23.6 1.7 8.6 64.2 242.7 "Real_Data" "LSJ"
"1280" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 7 3 13.6 19.4 25.3 0.2 15.9 84.9 178.4 "Real_Data" "LSJ"
"1281" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 7 4 17 20.8 24.5 4.7 18.3 85.8 125.4 "Real_Data" "LSJ"
"1282" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 7 5 17.1 21.7 26.2 11.1 19.9 91.5 143.5 "Real_Data" "LSJ"
"1283" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 7 6 16.4 23.3 30.1 0.1 18.3 75 192.6 "Real_Data" "LSJ"
"1284" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 7 7 21.2 25.2 29.3 0 20.7 78.1 170.9 "Real_Data" "LSJ"
"1285" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 7 8 19.2 25.4 31.7 0.7 20.4 70.2 176.7 "Real_Data" "LSJ"
"1286" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 7 9 18.1 21.1 24.1 0.9 18.4 85 101.8 "Real_Data" "LSJ"
"1287" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 7 10 14.3 20.7 27.2 0 15.4 73.3 260.1 "Real_Data" "LSJ"
"1288" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 7 11 10.3 19.5 28.6 0.1 12.5 68.5 232.4 "Real_Data" "LSJ"
"1289" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 7 12 15.9 23.4 30.8 4.9 15.9 63.7 207.8 "Real_Data" "LSJ"
"1290" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 7 13 15.8 18.5 21.1 3.3 17.5 94.2 95.2 "Real_Data" "LSJ"
"1291" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 7 14 12.5 20.1 27.8 0 13.4 67.4 289.6 "Real_Data" "LSJ"
"1292" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 7 15 8.8 17.7 26.6 0.4 13.2 68.9 229.6 "Real_Data" "LSJ"
"1293" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 7 16 16.4 21.9 27.4 11.3 17.9 78.4 176.5 "Real_Data" "LSJ"
"1294" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 7 17 14.7 20.4 26 4.1 16.6 80.9 182.1 "Real_Data" "LSJ"
"1295" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 7 18 12.2 17.9 23.6 1 15 80 185.9 "Real_Data" "LSJ"
"1296" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 7 19 11.2 17.8 24.4 2.2 13.8 78.5 202.1 "Real_Data" "LSJ"
"1297" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 7 20 7.4 15.5 23.5 0.1 10.6 69.3 224 "Real_Data" "LSJ"
"1298" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 7 21 9 17.6 26.2 1.4 12.9 73.5 223.9 "Real_Data" "LSJ"
"1299" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 7 22 11.4 18.2 24.9 0 11.7 65.3 273.8 "Real_Data" "LSJ"
"1300" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 7 23 7 15.3 23.5 0.3 10.7 68.2 223.1 "Real_Data" "LSJ"
"1301" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 7 24 12.6 17.6 22.5 2.4 15.1 83.3 162.7 "Real_Data" "LSJ"
"1302" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 7 25 13.4 16.5 19.6 1.3 12.8 76.1 113 "Real_Data" "LSJ"
"1303" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 7 26 10.7 15.7 20.8 0.8 11.2 71.9 171.4 "Real_Data" "LSJ"
"1304" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 7 27 6.9 16.6 26.3 1.2 11.1 64.4 228.2 "Real_Data" "LSJ"
"1305" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 7 28 15.3 20.7 26.2 9.8 16 78.6 166.6 "Real_Data" "LSJ"
"1306" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 7 29 10.8 12.8 14.9 2.8 10.6 82.9 76.8 "Real_Data" "LSJ"
"1307" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 7 30 9.8 14.3 18.8 0 10.3 78 204.2 "Real_Data" "LSJ"
"1308" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 7 31 5.3 13.3 21.3 0 9 73.1 284.7 "Real_Data" "LSJ"
"1309" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 8 1 7.4 16.7 26 0 10.5 65.2 293.8 "Real_Data" "LSJ"
"1310" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 8 2 8.9 17.9 26.9 7.3 13.4 73.8 211.4 "Real_Data" "LSJ"
"1311" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 8 3 15.5 20.9 26.3 0.9 17.4 84.7 155.4 "Real_Data" "LSJ"
"1312" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 8 4 15.4 21.2 27 4.9 18.3 89.3 160.7 "Real_Data" "LSJ"
"1313" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 8 5 15.1 20.7 26.2 4.7 17.3 84.6 157.2 "Real_Data" "LSJ"
"1314" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 8 6 9.5 13.2 16.9 0 8.2 70.5 164.6 "Real_Data" "LSJ"
"1315" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 8 7 6.1 11.7 17.2 2.8 6.5 68 170.1 "Real_Data" "LSJ"
"1316" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 8 8 9.8 16.4 23 0.4 12.1 76 179.1 "Real_Data" "LSJ"
"1317" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 8 9 11.7 18.8 26 0 14.3 72.6 242.4 "Real_Data" "LSJ"
"1318" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 8 10 8.8 16.3 23.7 0 11.8 72.6 251.5 "Real_Data" "LSJ"
"1319" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 8 11 5.6 14 22.3 0 8.8 68 266.9 "Real_Data" "LSJ"
"1320" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 8 12 4.1 13.9 23.6 0 8.6 70.7 275.8 "Real_Data" "LSJ"
"1321" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 8 13 5.6 15.6 25.5 0 9.4 66 273 "Real_Data" "LSJ"
"1322" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 8 14 9.8 18.5 27.2 0 13.6 68.5 251.4 "Real_Data" "LSJ"
"1323" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 8 15 16.3 21.9 27.6 7.4 16.8 70.8 143.4 "Real_Data" "LSJ"
"1324" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 8 16 14.1 18.6 23.1 12.7 17.3 91.7 119.4 "Real_Data" "LSJ"
"1325" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 8 17 14.1 18 21.9 1.5 13 73.6 111.2 "Real_Data" "LSJ"
"1326" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 8 18 11 16.4 21.8 0.4 11.1 70.5 144.7 "Real_Data" "LSJ"
"1327" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 8 19 11.6 16 20.4 9.9 13.7 85.6 121.5 "Real_Data" "LSJ"
"1328" "LSJ_E03" 49.0326934836469 -71.5681221446589 278.592620849609 0 2010 8 20 7.3 13.3 19.3 0 9.1 76.2 211.2 "Real_Data" "LSJ"
